player_id,player_url,fifa_version,fifa_update,update_as_of,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_id,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,Cluster,PCA1,PCA2,Cluster_Role
232363,https://sofifa.com/player/232363/milan-skriniar/200002,20.0,2.0,2019-09-19,M. Škriniar,Milan Škriniar,CB,86,90,52000000.0,89000.0,24,1995-02-11,187,80,44.0,Inter,31.0,Serie A,1.0,LCB,37.0,,2017-07-07,2023.0,43,Slovakia,,,,Right,4,2,1,Medium/High,Normal (185+),No,92300000.0,#Tactician ,,69.0,41.0,59.0,66.0,87.0,82.0,40,42,82,73,40,67,34,30,69,69,70,69,48,83,51,50,78,75,85,30,86,86,30,57,56,81.0,92,87,83,10,13,12,8,12,,59+2,59+2,59+2,58,59,59,59,58,61+2,61+2,61+2,62+2,67+2,67+2,67+2,62+2,74+2,79+2,79+2,79+2,74+2,77+2,84+2,84+2,84+2,77+2,19+2,1,-2.193809578135588,1.0202660988040664,"Cluster 1: Defending, Physic, Pace"
201535,https://sofifa.com/player/201535/raphael-varane/220002,22.0,2.0,2021-09-23,R. Varane,Raphaël Varane,CB,86,88,68500000.0,180000.0,28,1993-04-25,191,81,11.0,Manchester United,13.0,Premier League,1.0,RCB,19.0,,2021-07-27,2025.0,18,France,1335.0,RCB,4.0,Right,3,2,3,Medium/High,Unique,Yes,131900000.0,#Tackling ,Dives Into Tackles (AI),82.0,49.0,64.0,65.0,87.0,82.0,42,46,86,78,42,55,46,52,76,78,79,85,62,84,39,52,81,76,86,53,80,85,55,59,43,83.0,86,88,87,11,11,9,5,14,,66+3,66+3,66+3,64,66,66,66,64,67+3,67+3,67+3,67+3,72+3,72+3,72+3,67+3,77+3,81+3,81+3,81+3,77+3,80+3,85+3,85+3,85+3,80+3,18+3,1,-1.3551621449938043,1.2796214486119843,"Cluster 1: Defending, Physic, Pace"
137186,https://sofifa.com/player/137186/andrea-barzagli/170002,17.0,2.0,2016-09-20,A. Barzagli,Andrea Barzagli,CB,86,86,6500000.0,120000.0,35,1981-05-08,187,87,45.0,Juventus,31.0,Serie A,1.0,RCB,15.0,,2011-01-01,2018.0,27,Italy,1343.0,RCB,15.0,Right,3,2,3,Low/High,Normal (185+),Yes,,"#Tackling, #Tactician, #Strength, #Complete Defender",Leadership,75.0,37.0,56.0,63.0,89.0,79.0,40,27,76,65,35,60,50,31,65,65,69,79,60,82,64,54,85,66,87,39,74,92,28,58,60,82.0,90,90,90,4,2,4,2,4,,55+2,55+2,55+2,56+1,56+1,56+1,56+1,56+1,58+2,58+2,58+2,58+2,64+2,64+2,64+2,58+2,74+2,78+2,78+2,78+2,74+2,77+2,84+2,84+2,84+2,77+2,12+2,1,-2.360788792545599,0.5673486621012118,"Cluster 1: Defending, Physic, Pace"
168609,https://sofifa.com/player/168609/joao-miranda-de-souza-filho/170002,17.0,2.0,2016-09-20,Miranda,João Miranda de Souza Filho,CB,86,86,25500000.0,110000.0,31,1984-09-07,186,78,44.0,Inter,31.0,Serie A,1.0,LCB,25.0,Atlético de Madrid,,2017.0,54,Brazil,1370.0,RCB,3.0,Right,3,2,3,Medium/Medium,Lean (185+),Yes,,"#Tackling, #Tactician ",,75.0,49.0,56.0,64.0,89.0,77.0,48,43,84,65,51,62,32,39,65,67,74,76,62,82,58,70,82,65,81,41,83,88,43,53,49,80.0,89,90,89,12,6,10,13,12,,63+2,63+2,63+2,60+1,61+1,61+1,61+1,60+1,60+2,60+2,60+2,62+2,65+2,65+2,65+2,62+2,74+2,77+2,77+2,77+2,74+2,78+2,84+2,84+2,84+2,78+2,19+2,1,-1.8273005687561454,0.5557922682082405,"Cluster 1: Defending, Physic, Pace"
172879,https://sofifa.com/player/172879/sokratis-papastathopoulos/180002,18.0,2.0,2017-09-18,Sokratis,Sokratis Papastathopoulos,CB,86,86,34500000.0,110000.0,29,1988-06-09,186,85,22.0,Borussia Dortmund,19.0,Bundesliga,1.0,RCB,25.0,,2013-07-01,2019.0,22,Greece,1338.0,RCB,19.0,Right,3,2,3,Medium/High,Normal (185+),Yes,58700000.0,"#Tackling, #Strength","Long Throw-in, Injury Free, Dives Into Tackles (AI)",78.0,52.0,55.0,60.0,87.0,84.0,47,44,87,64,46,58,36,35,64,58,71,84,62,81,68,79,87,74,86,48,91,80,50,52,33,82.0,88,90,86,6,8,5,12,5,,64+2,64+2,64+2,59+1,61+1,61+1,61+1,59+1,59+2,59+2,59+2,61+2,63+2,63+2,63+2,61+2,73+2,76+2,76+2,76+2,73+2,77+2,84+2,84+2,84+2,77+2,16+2,1,-2.1218154595110827,0.6995697117586342,"Cluster 1: Defending, Physic, Pace"
177509,https://sofifa.com/player/177509/medhi-benatia/190002,19.0,2.0,2018-08-21,M. Benatia,Medhi Amine El Mouttaqi Benatia,CB,86,86,30000000.0,160000.0,31,1987-04-17,189,94,45.0,Juventus,31.0,Serie A,1.0,SUB,4.0,,2014-08-26,2020.0,129,Morocco,,,,Right,3,2,3,Medium/High,Normal (185+),Yes,49500000.0,"#Tackling, #Tactician, #Strength, #Complete Defender","Injury Prone, Power Header",70.0,45.0,54.0,64.0,87.0,85.0,45,47,83,65,44,64,34,27,65,64,67,73,59,82,53,66,85,69,93,24,86,86,38,47,41,82.0,89,87,85,7,4,8,7,11,,62+2,62+2,62+2,58,59,59,59,58,58+2,58+2,58+2,60+2,63+2,63+2,63+2,60+2,73+2,77+2,77+2,77+2,73+2,76+2,84+2,84+2,84+2,76+2,16+2,1,-2.470295092186501,0.8166628399413323,"Cluster 1: Defending, Physic, Pace"
240130,/player/240130/eder-gabriel-militao/240002,24.0,2.0,2023-09-22,Éder Militão,Éder Gabriel Militão,CB,86,89,80000000.0,210000.0,25,1998-01-18,186,78,243.0,Real Madrid,53.0,La Liga,1.0,SUB,3.0,,2019-07-01,2025.0,54,Brazil,,,,Right,3,2,3,Medium/High,Unique,Yes,170000000.0,"#Tackling, #Tactician ","Power Header, Long Ball Pass, Block, Intercept, Aerial",85.0,50.0,69.0,71.0,86.0,82.0,69,48,87,78,34,70,60,40,76,72,82,88,70,85,62,62,92,85,79,42,84,86,64,59,60,74.0,86,87,85,11,8,15,12,15,,68+3,68+3,68+3,69,69,69,69,69,69+3,69+3,69+3,72+3,73+3,73+3,73+3,72+3,81+3,81+3,81+3,81+3,81+3,83+3,85+3,85+3,85+3,83+3,20+3,1,-0.6613805242103531,1.733133537751671,"Cluster 1: Defending, Physic, Pace"
198176,https://sofifa.com/player/198176/stefan-de-vrij/220002,22.0,2.0,2021-09-23,S. de Vrij,Stefan de Vrij,CB,85,85,45000000.0,145000.0,29,1992-02-05,189,78,44.0,Inter,31.0,Serie A,1.0,CB,6.0,,2018-07-01,2023.0,34,Netherlands,105035.0,RCB,6.0,Right,3,2,3,Medium/High,Unique,Yes,76500000.0,"#Tackling, #Tactician ",Long Passer (AI),72.0,41.0,64.0,70.0,87.0,79.0,49,25,84,75,27,66,45,16,71,75,69,74,61,85,59,65,79,80,79,60,77,87,31,70,41,85.0,89,87,85,8,10,7,14,13,,59+3,59+3,59+3,61,62,62,62,61,65+3,65+3,65+3,64+3,71+3,71+3,71+3,64+3,77+3,81+3,81+3,81+3,77+3,79+3,84+1,84+1,84+1,79+3,19+3,1,-1.5485779885141502,1.2760702938730852,"Cluster 1: Defending, Physic, Pace"
220440,https://sofifa.com/player/220440/clement-lenglet/200002,20.0,2.0,2019-09-19,C. Lenglet,Clément Nicolas Laurent Lenglet,CB,85,89,45000000.0,175000.0,24,1995-06-17,186,81,241.0,FC Barcelona,53.0,La Liga,1.0,LCB,15.0,,2018-07-12,2023.0,18,France,,,,Left,4,2,2,Medium/High,Lean (185+),Yes,95600000.0,#Tactician ,Power Header,75.0,45.0,68.0,65.0,86.0,80.0,55,39,82,81,37,57,59,31,75,76,77,74,62,84,60,58,86,75,82,46,80,87,54,66,49,82.0,90,83,81,10,10,9,12,7,,63+2,63+2,63+2,64,65,65,65,64,67+2,67+2,67+2,67+2,72+2,72+2,72+2,67+2,77+2,81+2,81+2,81+2,77+2,79+2,83+2,83+2,83+2,79+2,18+2,1,-1.437334232224998,1.4263644113149407,"Cluster 1: Defending, Physic, Pace"
165229,https://sofifa.com/player/165229/laurent-koscielny/170002,17.0,2.0,2016-09-20,L. Koscielny,Laurent Koscielny,CB,85,85,24000000.0,150000.0,30,1985-09-10,186,75,1.0,Arsenal,13.0,Premier League,1.0,LCB,6.0,,2010-07-07,2017.0,18,France,1335.0,LCB,21.0,Right,3,2,3,Medium/High,Lean (185+),Yes,,#Tackling ,Power Header,78.0,40.0,62.0,65.0,85.0,78.0,54,32,84,75,35,62,22,49,67,67,79,78,70,78,62,54,86,73,75,47,90,85,31,56,51,77.0,83,87,85,13,11,9,11,7,,58+2,58+2,58+2,60+1,59+1,59+1,59+1,60+1,61+2,61+2,61+2,63+2,66+2,66+2,66+2,63+2,76+2,78+2,78+2,78+2,76+2,78+2,83+2,83+2,83+2,78+2,18+2,1,-1.6754056646212727,0.8335153415353952,"Cluster 1: Defending, Physic, Pace"
241486,/player/241486/jules-kounde/240002,24.0,2.0,2023-09-22,J. Koundé,Jules Koundé,"CB, RB",85,89,69500000.0,160000.0,24,1998-11-12,180,75,241.0,FC Barcelona,53.0,La Liga,1.0,RCB,23.0,,2022-07-28,2027.0,18,France,1335.0,RB,5.0,Right,3,3,3,High/High,Normal (170-185),Yes,147700000.0,#Tactician ,"Jockey +, Slide Tackle, Quick Step, Relentless",84.0,45.0,68.0,75.0,86.0,80.0,62,47,80,82,32,72,42,26,75,77,85,83,71,86,74,48,90,78,80,40,78,86,47,62,43,82.0,87,86,84,11,10,8,14,13,,64+3,64+3,64+3,69,67,67,67,69,69+3,69+3,69+3,72+3,73+3,73+3,73+3,72+3,80+3,81+3,81+3,81+3,80+3,82+3,84+3,84+3,84+3,82+3,20+3,1,-0.6087442348062105,1.6452796656535553,"Cluster 1: Defending, Physic, Pace"
237383,/player/237383/alessandro-bastoni/240002,24.0,2.0,2023-09-22,A. Bastoni,Alessandro Bastoni,CB,85,90,73500000.0,95000.0,24,1999-04-13,190,75,44.0,Inter,31.0,Serie A,1.0,LCB,95.0,,2017-08-31,2028.0,27,Italy,1343.0,LCB,23.0,Left,3,2,2,Medium/High,Unique,Yes,130500000.0,#Tactician ,"Incisive Pass, Long Ball Pass, Jockey",73.0,35.0,72.0,73.0,86.0,83.0,70,26,83,78,35,73,53,36,82,76,68,77,58,86,57,49,86,81,83,37,83,87,39,69,47,84.0,87,87,83,11,5,9,11,12,,59+2,59+2,59+2,65,63,63,63,65,66+2,66+2,66+2,69+2,73+2,73+2,73+2,69+2,80+2,82+2,82+2,82+2,80+2,81+2,84+2,84+2,84+2,81+2,18+2,1,-1.3384481777311419,2.0392684674964126,"Cluster 1: Defending, Physic, Pace"
232756,/player/232756/fikayo-tomori/240002,24.0,2.0,2023-09-22,F. Tomori,Fikayo Tomori,CB,84,88,52500000.0,84000.0,25,1997-12-19,185,79,47.0,Milan,31.0,Serie A,1.0,LCB,23.0,,2021-07-01,2027.0,14,England,,,,Right,4,2,2,Medium/High,Lean (185+),Yes,93200000.0,,Block,86.0,40.0,59.0,66.0,86.0,82.0,53,33,83,73,32,61,38,40,63,66,80,90,74,84,71,56,92,74,84,45,83,85,37,48,27,81.0,86,90,82,10,13,10,11,7,,60+2,60+2,60+2,61,60,60,60,61,61+2,61+2,61+2,63+2,65+2,65+2,65+2,63+2,77+2,77+2,77+2,77+2,77+2,79+2,84+2,84+2,84+2,79+2,18+2,1,-1.6742901981337077,0.8619659911334999,"Cluster 1: Defending, Physic, Pace"
220814,/player/220814/lucas-hernandez/230002,23.0,2.0,2022-09-26,L. Hernández,Lucas François Bernard Hernández Pi,"CB, LB",84,86,46000000.0,82000.0,26,1996-02-14,184,79,21.0,FC Bayern München,19.0,Bundesliga,1.0,SUB,21.0,,2019-07-01,2024.0,18,France,1335.0,LCB,21.0,Left,2,2,3,Medium/Medium,Unique,Yes,79400000.0,,"Injury Prone, Dives Into Tackles (AI)",77.0,54.0,70.0,71.0,84.0,80.0,78,53,82,77,46,65,59,39,63,76,77,77,70,85,72,62,86,76,78,51,90,83,62,63,42,77.0,85,85,83,10,7,8,14,10,,68+3,68+3,68+3,70,68,68,68,70,69+3,69+3,69+3,71+3,71+3,71+3,71+3,71+3,80+3,79+3,79+3,79+3,80+3,81+3,83+3,83+3,83+3,81+3,18+3,1,-0.6169074726138618,1.7036796953165918,"Cluster 1: Defending, Physic, Pace"
220793,https://sofifa.com/player/220793/davinson-sanchez/190002,19.0,2.0,2018-08-21,D. Sánchez,Davinson Sánchez Mina,CB,84,89,35500000.0,100000.0,22,1996-06-12,187,79,18.0,Tottenham Hotspur,13.0,Premier League,1.0,RCB,6.0,,2017-08-26,2024.0,56,Colombia,111109.0,LCB,23.0,Right,3,2,2,Medium/High,Normal (185+),Yes,68300000.0,,,76.0,45.0,55.0,66.0,84.0,82.0,36,40,80,75,28,63,30,27,65,73,72,79,60,80,55,66,73,76,83,44,87,82,34,44,44,75.0,84,85,88,9,7,10,6,15,,61+1,61+1,61+1,59,60,60,60,59,61+1,61+1,61+1,61+1,65+1,65+1,65+1,61+1,74+1,78+1,78+1,78+1,74+1,77+1,83+1,83+1,83+1,77+1,17+1,1,-1.953286098747348,0.6327908790887659,"Cluster 1: Defending, Physic, Pace"
192227,https://sofifa.com/player/192227/shkodran-mustafi/180002,18.0,2.0,2017-09-18,S. Mustafi,Shkodran Mustafi,CB,84,86,31500000.0,140000.0,25,1992-04-17,184,82,1.0,Arsenal,13.0,Premier League,1.0,CB,20.0,,2016-08-30,2021.0,21,Germany,1337.0,SUB,2.0,Right,3,2,3,Medium/High,Normal (170-185),Yes,60600000.0,,,67.0,57.0,63.0,62.0,83.0,79.0,50,58,81,77,51,53,55,47,69,70,64,69,66,82,69,66,84,74,81,52,79,85,50,55,54,74.0,82,83,85,11,9,15,10,6,,65+2,65+2,65+2,62+1,63+1,63+1,63+1,62+1,64+2,64+2,64+2,63+2,68+2,68+2,68+2,63+2,74+2,78+2,78+2,78+2,74+2,76+2,82+2,82+2,82+2,76+2,17+2,1,-1.5678294796197978,0.985846214609432,"Cluster 1: Defending, Physic, Pace"
225508,https://sofifa.com/player/225508/eric-bailly/180002,18.0,2.0,2017-09-18,E. Bailly,Eric Bertrand Bailly,CB,84,89,35500000.0,150000.0,23,1994-04-12,187,77,11.0,Manchester United,13.0,Premier League,1.0,RCB,3.0,,2016-07-01,2020.0,108,Côte d'Ivoire,111112.0,RCB,21.0,Right,3,2,2,Medium/High,Normal (185+),Yes,68300000.0,,"Dives Into Tackles (AI), Power Header",78.0,42.0,59.0,65.0,84.0,84.0,51,33,81,72,42,63,46,43,56,68,75,80,63,78,63,55,84,78,85,48,87,85,47,54,46,74.0,82,85,85,14,14,10,9,8,,60+1,60+1,60+1,61,61,61,61,61,61+1,61+1,61+1,63+1,65+1,65+1,65+1,63+1,75+1,76+1,76+1,76+1,75+1,77+1,83+1,83+1,83+1,77+1,19+1,1,-1.9481169803156353,0.9493145192474498,"Cluster 1: Defending, Physic, Pace"
237086,/player/237086/min-jae-kim/240002,24.0,2.0,2023-09-22,Kim Min Jae,김민재 金敏在,CB,84,86,46000000.0,82000.0,26,1996-11-15,190,86,21.0,FC Bayern München,19.0,Bundesliga,1.0,LCB,3.0,,2023-07-18,2028.0,167,Korea Republic,,,,Right,3,2,2,Low/High,Normal (185+),No,79400000.0,"#Tackling, #Strength","Power Header, Intercept, Slide Tackle, Aerial",80.0,33.0,58.0,64.0,85.0,84.0,35,23,79,75,24,57,36,23,69,68,75,84,65,82,65,51,83,77,88,37,84,85,48,57,30,72.0,86,87,85,13,7,11,14,11,,58+2,58+2,58+2,58,59,59,59,58,61+2,61+2,61+2,62+2,67+2,67+2,67+2,62+2,74+2,79+2,79+2,79+2,74+2,77+2,84+2,84+2,84+2,77+2,19+2,1,-2.3058865768732164,0.8190190399792544,"Cluster 1: Defending, Physic, Pace"
