player_id,player_url,fifa_version,fifa_update,update_as_of,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_id,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,Cluster,PCA1,PCA2,Cluster_Role
213331,https://sofifa.com/player/213331/jonathan-tah/200002,20.0,2.0,2019-09-19,J. Tah,Jonathan Tah,CB,83,88,31000000.0,67000.0,23,1996-02-11,195,97,32.0,Bayer 04 Leverkusen,19.0,Bundesliga,1.0,RCB,4.0,,2015-07-16,2023.0,21,Germany,1337.0,SUB,5.0,Right,4,2,2,Medium/Medium,Stocky (185+),Yes,55000000.0,"#Aerial Threat, #Strength",,71.0,27.0,59.0,57.0,83.0,81.0,35,20,80,75,24,55,30,27,69,64,64,77,48,81,38,44,72,64,93,25,76,80,27,61,38,75.0,83,87,84,11,8,7,9,14,,52+2,52+2,52+2,53,54,54,54,53,57+2,57+2,57+2,57+2,64+2,64+2,64+2,57+2,71+2,77+2,77+2,77+2,71+2,74+2,82+2,82+2,82+2,74+2,18+2,4,-2.9723940187279023,0.48318516495750424,"Cluster 4: Defending, Physic, Pace"
53612,https://sofifa.com/player/53612/per-mertesacker/170002,17.0,2.0,2016-09-20,P. Mertesacker,Per Mertesacker,CB,83,83,15000000.0,110000.0,31,1984-09-29,198,90,1.0,Arsenal,13.0,Premier League,1.0,SUB,4.0,,2011-08-31,2017.0,21,Germany,,,,Right,3,2,3,Low/Medium,Normal (185+),Yes,,"#Aerial Threat, #Tactician, #Strength","Injury Free, Leadership",27.0,41.0,56.0,48.0,88.0,75.0,38,36,87,67,30,39,39,45,58,65,26,28,29,84,28,71,32,64,87,25,69,88,43,58,42,87.0,88,88,84,12,13,5,12,8,,55+2,55+2,55+2,47+1,52+1,52+1,52+1,47+1,52+2,52+2,52+2,51+2,62+2,62+2,62+2,51+2,67+2,76+2,76+2,76+2,67+2,70+2,81+2,81+2,81+2,70+2,19+2,4,-4.376924355309268,0.25095613328408956,"Cluster 4: Defending, Physic, Pace"
171791,https://sofifa.com/player/171791/jose-miguel-da-rocha-fonte/170002,17.0,2.0,2016-09-20,José Fonte,José Miguel da Rocha Fonte,CB,83,83,13500000.0,80000.0,32,1983-12-22,187,81,17.0,Southampton,13.0,Championship,1.0,RCB,6.0,,2010-01-09,2018.0,38,Portugal,1354.0,RCB,4.0,Right,3,2,3,Medium/High,Normal (185+),Yes,,,"Dives Into Tackles (AI), Leadership, Long Passer (AI), Power Header",54.0,35.0,52.0,62.0,84.0,79.0,36,40,77,63,34,59,33,32,54,64,55,54,62,84,56,29,73,69,83,29,84,85,40,55,43,62.0,84,85,84,7,11,16,10,6,,54+2,54+2,54+2,54+1,55+1,55+1,55+1,54+1,57+2,57+2,57+2,56+2,62+2,62+2,62+2,56+2,69+2,74+2,74+2,74+2,69+2,72+2,81+2,81+2,81+2,72+2,17+2,4,-3.212364392359819,0.24888223366296836,"Cluster 4: Defending, Physic, Pace"
229582,/player/229582/gianluca-mancini/240002,24.0,2.0,2023-09-22,G. Mancini,Gianluca Mancini,CB,83,85,38500000.0,80000.0,27,1996-04-17,190,77,52.0,Roma,31.0,Serie A,1.0,RCB,23.0,,2020-07-01,2027.0,27,Italy,1343.0,RCB,14.0,Right,3,2,2,Medium/High,Normal (185+),Yes,68300000.0,,"Power Header, Slide Tackle, Bruiser",67.0,45.0,54.0,62.0,83.0,86.0,34,48,83,67,40,55,38,34,68,76,59,73,34,83,57,51,84,87,83,34,94,84,32,51,47,80.0,84,84,79,13,12,8,6,8,,60+2,60+2,60+2,56,58,58,58,56,58+2,58+2,58+2,60+2,66+2,66+2,66+2,60+2,73+2,78+2,78+2,78+2,73+2,75+2,83+2,83+2,83+2,75+2,18+2,4,-2.630019464909752,0.7081147388189,"Cluster 4: Defending, Physic, Pace"
204638,/player/204638/willi-orban/240002,24.0,2.0,2023-09-22,W. Orban,Vilmos Tamás Orban,CB,83,83,30000000.0,67000.0,30,1992-11-03,186,87,112172.0,RB Leipzig,19.0,Bundesliga,1.0,LCB,4.0,,2015-07-01,2025.0,23,Hungary,1886.0,CB,6.0,Right,3,2,3,Low/Medium,Normal (185+),Yes,51000000.0,,"Power Header, Long Ball Pass, Anticipate",58.0,36.0,56.0,56.0,85.0,81.0,39,38,85,74,31,52,28,32,68,59,50,65,48,82,56,37,90,68,85,29,83,83,42,44,41,72.0,86,86,81,15,12,15,10,6,,55+3,55+3,55+3,53,54,54,54,53,55+3,55+3,55+3,56+3,63+3,63+3,63+3,56+3,70+3,76+3,76+3,76+3,70+3,73+3,83,83,83,73+3,19+3,4,-3.3042100865793977,0.46626945219805704,"Cluster 4: Defending, Physic, Pace"
193469,https://sofifa.com/player/193469/victor-ruiz-torre/180002,18.0,2.0,2017-09-18,Víctor Ruiz,Víctor Ruíz Torre,CB,82,83,20000000.0,40000.0,28,1989-01-25,184,80,483.0,Villarreal,53.0,La Liga,1.0,LCB,6.0,,2015-07-01,2019.0,45,Spain,,,,Left,2,2,2,Medium/Medium,Normal (170-185),Yes,43500000.0,,Avoids Using Weaker Foot,58.0,42.0,64.0,60.0,83.0,81.0,54,37,77,75,39,53,67,46,70,71,54,61,56,77,58,59,78,74,85,38,82,83,39,56,46,72.0,83,84,85,12,8,6,6,14,,57+1,57+1,57+1,57,57,57,57,57,59+1,59+1,59+1,60+1,66+1,66+1,66+1,60+1,73+1,78+1,78+1,78+1,73+1,75+1,81+1,81+1,81+1,75+1,17+1,4,-2.494950978678642,1.0810428574684112,"Cluster 4: Defending, Physic, Pace"
168530,https://sofifa.com/player/168530/jardel-nivaldo-vieira/190002,19.0,2.0,2018-08-21,Jardel,Jardel Nivaldo Vieira,CB,82,82,12500000.0,15000.0,32,1986-03-29,192,87,234.0,Benfica,308.0,Liga Portugal,1.0,LCB,33.0,,2011-01-01,2020.0,54,Brazil,,,,Right,2,2,2,Medium/High,Normal (185+),No,25000000.0,#Strength,"Injury Prone, Leadership, Power Header, Team Player",57.0,42.0,54.0,53.0,83.0,82.0,46,38,85,68,27,52,30,35,53,60,50,63,35,77,34,58,77,68,89,37,83,82,30,49,57,71.0,85,84,78,7,16,11,16,7,,55+1,55+1,55+1,52,53,53,53,52,53+1,53+1,53+1,55+1,59+1,59+1,59+1,55+1,69+1,73+1,73+1,73+1,69+1,72+1,81+1,81+1,81+1,72+1,19+1,4,-3.3828356238357817,0.28321830504672324,"Cluster 4: Defending, Physic, Pace"
179847,https://sofifa.com/player/179847/federico-fazio/190002,19.0,2.0,2018-08-21,F. Fazio,Federico Julián Fazio,CB,82,82,15000000.0,70000.0,31,1987-03-17,195,85,52.0,Roma,31.0,Serie A,1.0,LCB,20.0,,2017-07-15,2020.0,52,Argentina,1369.0,SUB,6.0,Right,2,2,3,Medium/Medium,Normal (185+),Yes,25500000.0,"#Aerial Threat, #Strength","Leadership, Power Header",40.0,41.0,54.0,54.0,85.0,83.0,44,41,89,64,35,48,46,37,62,72,36,43,29,84,32,63,41,74,91,26,84,85,32,47,26,86.0,85,85,78,8,9,12,11,14,,57+2,57+2,57+2,50,53,53,53,50,53+2,53+2,53+2,54+2,62+2,62+2,62+2,54+2,69+2,76+2,76+2,76+2,69+2,72+2,81+1,81+1,81+1,72+2,19+2,4,-3.9734594367255434,0.5458873542349197,"Cluster 4: Defending, Physic, Pace"
183280,https://sofifa.com/player/183280/adil-rami/190002,19.0,2.0,2018-08-21,A. Rami,Adil Rami,CB,82,82,12500000.0,60000.0,32,1985-12-27,190,90,219.0,Olympique de Marseille,16.0,Ligue 1,1.0,RCB,23.0,,2017-07-13,2021.0,18,France,,,,Right,3,2,3,High/High,Normal (185+),Yes,23800000.0,#Strength,"Power Free-Kick, Power Header",60.0,53.0,54.0,60.0,81.0,87.0,36,45,77,66,45,56,43,55,68,68,52,67,54,75,54,77,76,84,91,58,83,83,24,44,48,77.0,81,83,79,5,3,5,5,3,,59+2,59+2,59+2,54,56,56,56,54,56+2,56+2,56+2,56+2,63+2,63+2,63+2,56+2,70+2,76+2,76+2,76+2,70+2,72+2,80+2,80+2,80+2,72+2,12+2,4,-2.6877685754899523,0.740253413739342,"Cluster 4: Defending, Physic, Pace"
211320,https://sofifa.com/player/211320/daniele-rugani/190002,19.0,2.0,2018-08-21,D. Rugani,Daniele Rugani,CB,82,86,24500000.0,90000.0,23,1994-07-29,190,84,45.0,Juventus,31.0,Serie A,1.0,SUB,24.0,,2015-02-04,2021.0,27,Italy,1343.0,SUB,15.0,Right,3,2,2,Low/Medium,Lean (185+),No,42300000.0,,"Injury Free, Power Header",62.0,39.0,53.0,64.0,85.0,75.0,40,33,80,65,35,64,45,25,59,65,56,67,59,78,53,58,81,67,79,39,72,86,28,50,36,70.0,87,86,82,5,10,5,5,5,,55+1,55+1,55+1,54,55,55,55,54,56+1,56+1,56+1,57+1,62+1,62+1,62+1,57+1,71+1,74+1,74+1,74+1,71+1,73+1,81+1,81+1,81+1,73+1,14+1,4,-2.5421808998274873,0.14807921492908702,"Cluster 4: Defending, Physic, Pace"
233486,/player/233486/robin-le-normand/240002,24.0,2.0,2023-09-22,R. Le Normand,Robin Le Normand,CB,82,87,40000000.0,41000.0,26,1996-11-11,187,81,457.0,Real Sociedad,53.0,La Liga,1.0,LCB,24.0,,2016-07-04,2026.0,45,Spain,1362.0,RCB,3.0,Right,3,2,1,Medium/Medium,Lean (185+),Yes,87000000.0,,"Power Header, Slide Tackle, Aerial",62.0,26.0,54.0,59.0,84.0,79.0,35,19,85,78,38,52,34,25,67,72,58,66,41,82,51,40,86,70,86,22,72,82,21,32,34,73.0,84,86,80,9,13,14,15,10,,51+2,51+2,51+2,50,51,51,51,50,53+2,53+2,53+2,55+2,62+2,62+2,62+2,55+2,71+2,76+2,76+2,76+2,71+2,74+2,82+2,82+2,82+2,74+2,20+2,4,-3.3403313003094635,0.18635387337108836,"Cluster 4: Defending, Physic, Pace"
166706,https://sofifa.com/player/166706/martin-skrtel/170002,17.0,2.0,2016-09-20,M. Škrtel,Martin Škrtel,CB,82,82,13000000.0,70000.0,31,1984-12-15,191,81,326.0,Fenerbahçe,68.0,Super Lig,1.0,RCB,37.0,,2016-07-15,2019.0,43,Slovakia,,,,Right,2,2,3,Medium/High,Normal (185+),Yes,,,"Dives Into Tackles (AI), Power Header",62.0,38.0,48.0,52.0,82.0,82.0,39,35,86,65,43,46,33,27,62,59,54,68,52,73,52,46,75,75,85,35,84,78,33,28,52,71.0,79,85,83,15,5,7,6,11,,54+2,54+2,54+2,49+1,50+1,50+1,50+1,49+1,50+2,50+2,50+2,52+2,57+2,57+2,57+2,52+2,68+2,72+2,72+2,72+2,68+2,72+2,80+2,80+2,80+2,72+2,16+2,4,-3.655895992525499,-0.23434986234246735,"Cluster 4: Defending, Physic, Pace"
183285,https://sofifa.com/player/183285/mamadou-sakho/170002,17.0,2.0,2016-09-20,M. Sakho,Mamadou Sakho,CB,82,83,19000000.0,110000.0,26,1990-02-13,187,83,9.0,Liverpool,13.0,Premier League,1.0,SUB,3.0,,2013-09-02,2020.0,18,France,,,,Left,2,2,3,Medium/High,Normal (185+),Yes,,#Strength,"Avoids Using Weaker Foot, Dives Into Tackles (AI)",62.0,33.0,62.0,56.0,81.0,84.0,60,23,71,75,20,50,50,30,66,61,55,68,61,72,55,51,82,72,90,38,85,82,32,49,40,73.0,79,84,83,14,12,9,7,8,,51+2,51+2,51+2,53+1,52+1,52+1,52+1,53+1,55+2,55+2,55+2,57+2,62+2,62+2,62+2,57+2,72+2,75+2,75+2,75+2,72+2,74+2,80+2,80+2,80+2,74+2,17+2,4,-3.051001033182409,0.8562761592104128,"Cluster 4: Defending, Physic, Pace"
53914,https://sofifa.com/player/53914/phil-jagielka/170002,17.0,2.0,2016-09-20,P. Jagielka,Phil Jagielka,CB,82,82,9000000.0,100000.0,33,1982-08-17,183,83,7.0,Everton,13.0,Premier League,1.0,RCB,6.0,,2007-07-04,2018.0,14,England,1318.0,SUB,16.0,Right,3,2,2,Medium/High,Normal (170-185),Yes,,,"Dives Into Tackles (AI), Leadership, Long Passer (AI)",67.0,46.0,58.0,55.0,83.0,81.0,55,30,79,71,44,49,55,31,66,62,66,68,51,74,64,69,87,78,83,54,79,85,51,39,68,81.0,82,85,83,32,33,38,32,34,,59+1,59+1,59+1,55,56,56,56,55,56+1,56+1,56+1,58+1,63+1,63+1,63+1,58+1,73+1,75+1,75+1,75+1,73+1,75+1,81+1,81+1,81+1,75+1,38+1,4,-2.613600473659855,0.5024152557837308,"Cluster 4: Defending, Physic, Pace"
195086,https://sofifa.com/player/195086/dejan-lovren/170002,17.0,2.0,2016-09-20,D. Lovren,Dejan Lovren,CB,82,84,20000000.0,110000.0,26,1989-07-05,188,84,9.0,Liverpool,13.0,Premier League,1.0,LCB,6.0,,2014-07-27,2019.0,10,Croatia,,,,Right,4,2,2,High/High,Normal (185+),Yes,,,Dives Into Tackles (AI),58.0,40.0,60.0,63.0,82.0,81.0,59,33,75,70,42,64,26,18,68,67,61,55,54,75,41,63,80,70,85,34,87,81,21,56,52,75.0,82,85,86,14,14,13,10,7,,54+1,54+1,54+1,56,55,55,55,56,57+1,57+1,57+1,59+1,64+1,64+1,64+1,59+1,72+1,76+1,76+1,76+1,72+1,74+1,81+1,81+1,81+1,74+1,18+1,4,-2.551816432463855,0.8563435249477258,"Cluster 4: Defending, Physic, Pace"
172610,https://sofifa.com/player/172610/leandro-castan-da-silva/160002,16.0,2.0,2015-09-21,Castán,Leandro Castán da Silva,CB,82,82,16000000.0,140000.0,28,1986-11-05,184,80,52.0,Roma,31.0,Serie A,1.0,LCB,5.0,,2012-07-01,2018.0,54,Brazil,,,,Left,2,2,2,Medium/High,Normal (170-185),No,,#Tackling ,Dives Into Tackles (AI),72.0,33.0,47.0,57.0,85.0,80.0,34,21,78,59,22,49,31,24,64,69,69,74,51,77,59,63,81,68,84,36,84,85,22,37,40,,84,87,86,5,6,4,9,10,,52,52,52,50,51,51,51,50,51,51,51,53,58,58,58,53,70,74,74,74,70,74,82,82,82,74,15,4,-3.2653642739316417,-0.27483023533444434,"Cluster 4: Defending, Physic, Pace"
148711,https://sofifa.com/player/148711/anderson-luis-da-silva/160002,16.0,2.0,2015-09-21,Luisão,Ânderson Luís da Silva,CB,82,82,6000000.0,100000.0,34,1981-02-13,192,81,234.0,Benfica,308.0,Liga Portugal,1.0,RCB,4.0,,2003-01-01,2017.0,54,Brazil,,,,Right,2,2,2,Low/Medium,Lean (185+),No,,,"Leadership, Power Header, One Club Player",39.0,53.0,59.0,57.0,85.0,76.0,58,45,86,70,57,54,36,48,60,70,32,44,34,74,32,78,59,47,88,45,84,84,36,48,66,,85,87,82,14,14,7,10,12,,60,60,60,53,56,56,56,53,55,55,55,55,62,62,62,55,68,74,74,74,68,71,82,82,82,71,19,4,-2.9528713868430363,0.6502249330688027,"Cluster 4: Defending, Physic, Pace"
136130,https://sofifa.com/player/136130/alex-rodrigo-dias-da-costa/150002,15.0,2.0,2014-09-18,Alex,Alex Rodrigo Dias da Costa,CB,82,82,9000000.0,130000.0,32,1982-06-17,188,92,47.0,Milan,31.0,Serie A,1.0,RCB,33.0,,2014-06-07,2016.0,54,Brazil,,,,Right,3,2,3,Medium/Medium,Stocky (185+),Yes,,#Strength,"Power Free-Kick, Power Header",54.0,64.0,53.0,55.0,84.0,83.0,37,50,82,61,41,53,47,75,64,59,53,55,44,75,43,90,88,64,92,77,83,85,33,45,80,,84,84,80,9,6,6,14,11,,61+1,61+1,61+1,52+1,61+1,61+1,61+1,52+1,56+1,56+1,56+1,53+1,62+1,62+1,62+1,53+1,67+1,72+1,72+1,72+1,67+1,73+1,81+1,81+1,81+1,73+1,14+1,4,-2.732196401990962,0.514437648249717,"Cluster 4: Defending, Physic, Pace"
209119,https://sofifa.com/player/209119/francisco-amorebielsa/150002,15.0,2.0,2014-09-18,F. Amorebielsa,Francisco Amorebielsa,"CB, LB",82,82,,,28,1985-10-27,194,83,,,,,,,,,,,61,Venezuela,111487.0,LCB,3.0,Left,3,2,3,Medium/High,Lean (185+),No,,"#Aerial Threat, #Strength","Injury Prone, Dives Into Tackles (AI)",53.0,47.0,56.0,50.0,81.0,85.0,48,38,79,67,53,44,41,34,50,60,53,53,44,73,43,69,68,68,91,41,93,77,49,59,56,,81,84,83,15,5,12,6,12,,56+1,56+1,56+1,53+1,55+1,55+1,55+1,53+1,56+1,56+1,56+1,55+1,61+1,61+1,61+1,55+1,68+1,72+1,72+1,72+1,68+1,74+1,81+1,81+1,81+1,74+1,14+1,4,-3.491218756040606,0.49222129878428345,"Cluster 4: Defending, Physic, Pace"
