player_id,player_url,fifa_version,fifa_update,update_as_of,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_id,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,Cluster,PCA1,PCA2,Cluster_Role
106231,https://sofifa.com/player/106231/aritz-aduriz-zubeldia/180002,18.0,2.0,2017-09-18,Aduriz,Aritz Aduriz Zubeldia,ST,84,84,11000000.0,40000.0,36,1981-02-11,182,78,448.0,Athletic Club,53.0,La Liga,1.0,ST,20.0,,2012-07-01,2018.0,45,Spain,,,,Right,3,3,3,High/Medium,Normal (185+),Yes,23100000.0,#Aerial Threat,"Beat Offside Trap, Power Header",70.0,83.0,64.0,76.0,46.0,79.0,54,85,94,71,84,79,61,54,52,80,69,70,53,85,57,83,94,64,83,80,82,23,86,73,75,87.0,46,44,49,14,10,9,15,9,,83+1,83+1,83+1,75+1,80+1,80+1,80+1,75+1,76+2,76+2,76+2,73+2,69+2,69+2,69+2,73+2,58+2,58+2,58+2,58+2,58+2,58+2,60+2,60+2,60+2,58+2,20+2,0,0.9637348314403055,0.3882141487485053,"Cluster 0: Shooting, Physic, Pace"
201153,https://sofifa.com/player/201153/alvaro-borja-morata-martin/180002,18.0,2.0,2017-09-18,Morata,Álvaro Borja Morata Martín,ST,84,88,41000000.0,170000.0,24,1992-10-23,189,85,5.0,Chelsea,13.0,Premier League,1.0,ST,9.0,,2017-07-21,2022.0,45,Spain,1362.0,SUB,9.0,Right,4,3,3,High/High,Normal (185+),Yes,78900000.0,,"Beat Offside Trap, Speed Dribbler (AI)",82.0,80.0,71.0,80.0,23.0,73.0,73,82,79,78,81,83,76,44,51,84,78,86,62,81,56,80,79,70,82,78,54,24,83,76,72,79.0,14,14,20,4,5,4,4,5,,82+2,82+2,82+2,80+1,81+1,81+1,81+1,80+1,79+2,79+2,79+2,78+2,70+2,70+2,70+2,78+2,56+2,51+2,51+2,51+2,56+2,51+2,45+2,45+2,45+2,51+2,13+2,0,2.462833138671473,-0.2145470443340401,"Cluster 0: Shooting, Physic, Pace"
196144,https://sofifa.com/player/196144/jackson-martinez/160002,16.0,2.0,2015-09-21,J. Martínez,Jackson Arley Martínez Valencia,ST,84,84,29500000.0,190000.0,28,1986-10-03,185,85,240.0,Atlético Madrid,53.0,La Liga,1.0,RS,11.0,,2015-07-16,2017.0,56,Colombia,111109.0,SUB,21.0,Right,4,4,3,High/Medium,Normal (185+),No,,#Strength,"Beat Offside Trap, Power Header",81.0,82.0,67.0,79.0,44.0,85.0,61,88,86,72,84,79,73,46,63,82,77,85,81,83,58,83,85,82,87,70,83,47,86,72,70,,27,47,33,15,5,12,14,14,,83+1,83+1,83+1,78+1,81+1,81+1,81+1,78+1,78+1,78+1,78+1,77+1,73+1,73+1,73+1,77+1,62+1,62+1,62+1,62+1,62+1,60+1,60+1,60+1,60+1,60+1,20+1,0,1.3809040120475264,0.8586394093162105,"Cluster 0: Shooting, Physic, Pace"
207664,https://sofifa.com/player/207664/carlos-bacca/170002,17.0,2.0,2016-09-20,C. Bacca,Carlos Arturo Bacca Ahumada,ST,84,84,28500000.0,100000.0,29,1986-09-08,181,77,47.0,Milan,31.0,Serie A,1.0,ST,70.0,,2015-07-10,2020.0,56,Colombia,111109.0,RS,7.0,Right,2,3,3,Medium/Low,Normal (170-185),No,,,"Injury Free, Avoids Using Weaker Foot, Beat Offside Trap, Speed Dribbler (AI), Outside Foot Shot",85.0,81.0,64.0,81.0,24.0,74.0,60,88,74,72,82,82,70,58,50,81,85,85,81,82,75,78,77,74,76,70,68,34,87,66,76,80.0,12,16,14,12,12,8,5,8,,82+2,82+2,82+2,79+1,80+1,80+1,80+1,79+1,77+2,77+2,77+2,77+2,68+2,68+2,68+2,77+2,54+2,51+2,51+2,51+2,54+2,51+2,45+2,45+2,45+2,51+2,17+2,0,2.2813324205078263,-0.5774902320582266,"Cluster 0: Shooting, Physic, Pace"
246430,/player/246430/dusan-vlahovic/230002,23.0,2.0,2022-09-26,D. Vlahović,Dušan Vlahović,ST,84,91,86500000.0,140000.0,22,2000-01-28,190,75,45.0,Juventus,31.0,Serie A,1.0,ST,9.0,,2022-01-28,2026.0,51,Serbia,,,,Left,3,3,2,Medium/Medium,Normal (185+),Yes,164400000.0,"#Poacher, #Clinical Finisher","Finesse Shot, Chip Shot (AI)",80.0,85.0,66.0,78.0,28.0,79.0,57,88,77,73,78,80,69,59,59,85,77,82,61,85,52,84,68,79,88,82,60,24,88,68,73,80.0,19,26,24,5,15,6,11,10,,84+2,84+2,84+2,79,82,82,82,79,78+2,78+2,78+2,77+2,71+2,71+2,71+2,77+2,56+2,54+2,54+2,54+2,56+2,53+2,48+2,48+2,48+2,53+2,18+2,0,1.908821847345928,-0.06214684147509656,"Cluster 0: Shooting, Physic, Pace"
146439,https://sofifa.com/player/146439/alvaro-negredo-sanchez/150002,15.0,2.0,2014-09-18,Negredo,Álvaro Negredo Sánchez,ST,83,83,17000000.0,140000.0,28,1985-08-20,186,79,461.0,Valencia,53.0,La Liga,1.0,SUB,7.0,Manchester City,,2015.0,45,Spain,,,,Left,3,3,3,High/High,Stocky (185+),Yes,,,"Power Free-Kick, Avoids Using Weaker Foot, Power Header",73.0,83.0,68.0,77.0,39.0,82.0,53,84,84,76,83,78,68,69,66,80,70,75,68,80,58,88,81,72,88,78,80,32,84,68,82,,36,34,32,11,6,11,7,13,,82+1,82+1,82+1,73+1,80+1,80+1,80+1,73+1,77+1,77+1,77+1,72+1,69+1,69+1,69+1,72+1,57+1,62+1,62+1,62+1,57+1,55+1,57+1,57+1,57+1,55+1,14+1,0,1.3151077462783707,0.6020935457447685,"Cluster 0: Shooting, Physic, Pace"
230294,https://sofifa.com/player/230294/lourival-adnan-beretta-barbosa/200002,20.0,2.0,2019-09-19,Adriano Bisesi,Louri Adriano Bisesi Barbosa,"ST, CF",83,83,27500000.0,60000.0,27,1992-02-29,188,83,1035.0,Atlético Mineiro,7.0,Serie A,1.0,ST,9.0,,2018-01-01,2022.0,54,Brazil,1370.0,ST,9.0,Right,3,4,1,High/Low,Normal (185+),No,52300000.0,#Strength,Power Header,81.0,84.0,62.0,72.0,33.0,75.0,56,85,83,73,82,75,59,67,47,74,79,83,55,84,55,85,84,56,87,82,65,32,83,58,77,79.0,26,27,24,8,11,20,19,20,,82+1,82+1,82+1,75,78,78,78,75,73+2,73+2,73+2,72+2,65+2,65+2,65+2,72+2,54+2,52+2,52+2,52+2,54+2,52+2,51+2,51+2,51+2,52+2,22+2,0,1.4550958605763031,-0.5718604362350457,"Cluster 0: Shooting, Physic, Pace"
224179,https://sofifa.com/player/224179/borja-iglesias-quintas/200002,20.0,2.0,2019-09-19,Borja Iglesias,Borja Iglesias Quintás,ST,83,86,32500000.0,41000.0,26,1993-01-17,187,86,449.0,Real Betis,53.0,La Liga,1.0,ST,9.0,,2019-08-14,2024.0,45,Spain,,,,Right,3,3,1,High/Medium,Lean (185+),No,70700000.0,"#Strength, #Clinical Finisher, #Complete Forward","Finesse Shot, Flair, Outside Foot Shot",67.0,83.0,63.0,76.0,35.0,82.0,50,86,82,71,71,77,41,36,65,80,65,69,64,78,72,83,70,76,91,82,68,30,84,71,79,82.0,32,31,18,14,12,16,13,16,,81+2,81+2,81+2,74,78,78,78,74,76+2,76+2,76+2,73+2,70+2,70+2,70+2,73+2,53+2,56+2,56+2,56+2,53+2,51+2,52+2,52+2,52+2,51+2,21+2,0,0.936486400965742,0.15565067709698516,"Cluster 0: Shooting, Physic, Pace"
205175,https://sofifa.com/player/205175/arkadiusz-milik/200002,20.0,2.0,2019-09-19,A. Milik,Arkadiusz Krystian Milik,ST,83,88,35000000.0,90000.0,25,1994-02-28,186,78,48.0,Napoli,31.0,Serie A,1.0,RS,99.0,,2016-08-02,2021.0,37,Poland,1353.0,SUB,7.0,Left,3,4,3,Medium/Medium,Lean (185+),Yes,62100000.0,"#Poacher, #Clinical Finisher","Injury Prone, Outside Foot Shot",69.0,85.0,64.0,76.0,39.0,74.0,58,88,80,66,78,76,74,84,62,81,67,71,67,77,63,86,64,70,80,82,67,36,85,60,79,78.0,35,34,32,9,16,16,15,6,,81+3,81+3,81+3,74,77,77,77,74,74+3,74+3,74+3,72+3,68+3,68+3,68+3,72+3,56+3,56+3,56+3,56+3,56+3,54+3,53+3,53+3,53+3,54+3,19+3,0,1.3339556415787024,-0.09777609200504975,"Cluster 0: Shooting, Physic, Pace"
232432,https://sofifa.com/player/232432/luka-jovic/200002,20.0,2.0,2019-09-19,L. Jović,Luka Jović,ST,83,89,36000000.0,150000.0,21,1997-12-23,182,85,243.0,Real Madrid,53.0,La Liga,1.0,SUB,18.0,,2019-07-01,2024.0,51,Serbia,,,,Right,5,3,1,Medium/Medium,Stocky (170-185),Yes,82100000.0,#Poacher,"Outside Foot Shot, Chip Shot (AI)",77.0,82.0,68.0,81.0,29.0,74.0,67,86,79,74,84,81,77,46,58,83,76,77,78,83,77,83,75,76,78,76,62,23,84,70,66,79.0,25,26,16,8,7,12,9,13,,82+2,82+2,82+2,79,80,80,80,79,78+2,78+2,78+2,77+2,70+2,70+2,70+2,77+2,56+2,53+2,53+2,53+2,56+2,52+2,48+2,48+2,48+2,52+2,18+2,0,2.136190838043158,-0.08847731483481122,"Cluster 0: Shooting, Physic, Pace"
205693,https://sofifa.com/player/205693/sebastien-haller/200002,20.0,2.0,2019-09-19,S. Haller,Sébastien Haller,ST,83,85,32000000.0,115000.0,25,1994-06-22,190,82,19.0,West Ham United,13.0,Premier League,1.0,ST,22.0,,2019-07-17,2024.0,18,France,,,,Right,2,3,1,High/Medium,Lean (185+),Yes,63200000.0,,,72.0,81.0,62.0,76.0,51.0,82.0,40,85,86,76,82,76,57,46,45,80,68,76,68,84,53,81,80,72,89,67,76,36,84,75,91,82.0,39,61,55,6,7,14,7,6,,81+2,81+2,81+2,74,79,79,79,74,76+2,76+2,76+2,72+2,70+2,70+2,70+2,72+2,61+2,62+2,62+2,62+2,61+2,61+2,64+2,64+2,64+2,61+2,15+2,0,0.6551410847706326,0.5583477773614196,"Cluster 0: Shooting, Physic, Pace"
178509,https://sofifa.com/player/178509/olivier-giroud/170002,17.0,2.0,2016-09-20,O. Giroud,Olivier Giroud,ST,83,83,23000000.0,140000.0,29,1986-09-30,192,88,1.0,Arsenal,13.0,Premier League,1.0,ST,12.0,,2012-06-26,2018.0,18,France,1335.0,ST,9.0,Left,3,2,3,Medium/Medium,Normal (185+),Yes,,#Strength,Target Forward,64.0,82.0,69.0,72.0,38.0,83.0,63,84,86,76,81,69,70,65,56,82,63,64,60,83,52,84,82,79,88,76,76,41,84,75,81,78.0,26,37,20,12,15,11,6,5,,81+2,81+2,81+2,74+1,78+1,78+1,78+1,74+1,75+2,75+2,75+2,73+2,71+2,71+2,71+2,73+2,57+2,59+2,59+2,59+2,57+2,55+2,55+2,55+2,55+2,55+2,18+2,0,0.7520799366562396,0.6082867317497841,"Cluster 0: Shooting, Physic, Pace"
217699,https://sofifa.com/player/217699/islam-slimani/170002,17.0,2.0,2016-09-20,I. Slimani,Islam Slimani,ST,83,83,23500000.0,100000.0,28,1988-06-18,188,84,95.0,Leicester City,13.0,Championship,1.0,SUB,19.0,,2016-08-31,2021.0,97,Algeria,,,,Right,3,2,3,High/High,Lean (185+),No,,"#Aerial Threat, #Engine, #Strength","Beat Offside Trap, Flair, Power Header, Target Forward",73.0,79.0,66.0,73.0,47.0,88.0,58,81,92,73,79,74,73,47,59,76,69,76,66,84,57,78,87,91,86,73,88,54,87,72,72,79.0,34,48,24,10,9,6,15,11,,81+2,81+2,81+2,75+1,78+1,78+1,78+1,75+1,75+2,75+2,75+2,74+2,72+2,72+2,72+2,74+2,62+2,63+2,63+2,63+2,62+2,60+2,61+2,61+2,61+2,60+2,19+2,0,0.48200570418829686,0.925682196423985,"Cluster 0: Shooting, Physic, Pace"
208596,https://sofifa.com/player/208596/andrea-belotti/180002,18.0,2.0,2017-09-18,A. Belotti,Andrea Belotti,ST,83,90,37000000.0,60000.0,23,1993-12-20,181,72,54.0,Torino,31.0,Serie A,1.0,ST,9.0,,2015-08-17,2021.0,27,Italy,1343.0,RS,9.0,Right,5,3,3,High/High,Normal (170-185),No,70300000.0,,"Beat Offside Trap, Power Header",82.0,81.0,57.0,78.0,29.0,84.0,42,88,84,68,80,78,64,56,42,78,80,83,79,78,75,81,83,84,85,67,83,31,85,61,77,78.0,15,23,32,13,7,12,14,7,,82+1,82+1,82+1,75,78,78,78,75,74+1,74+1,74+1,72+1,65+1,65+1,65+1,72+1,54+1,52+1,52+1,52+1,54+1,52+1,51+1,51+1,51+1,52+1,18+1,0,1.2335479486927337,-0.3854899483098243,"Cluster 0: Shooting, Physic, Pace"
215333,https://sofifa.com/player/215333/duvan-zapata/220002,22.0,2.0,2021-09-23,D. Zapata,Duván Esteban Zapata Banguera,ST,83,83,35500000.0,77000.0,30,1991-04-01,189,88,39.0,Atalanta,31.0,Serie A,1.0,ST,91.0,,2020-01-17,2023.0,56,Colombia,,,,Right,4,3,2,High/Medium,Normal (185+),Yes,60400000.0,#Strength,Power Header,80.0,81.0,61.0,78.0,35.0,84.0,44,88,83,74,79,79,55,62,47,82,78,81,67,82,58,86,80,75,93,64,72,20,86,66,70,82.0,44,24,22,9,9,8,6,8,,83,83,83,76,80,80,80,76,76+2,76+2,76+2,74+2,67+2,67+2,67+2,74+2,54+2,54+2,54+2,54+2,54+2,52+2,53+2,53+2,53+2,52+2,16+2,0,1.222390662909448,0.08743359301311472,"Cluster 0: Shooting, Physic, Pace"
223689,https://sofifa.com/player/223689/wout-weghorst/220002,22.0,2.0,2021-09-23,W. Weghorst,Wout Weghorst,ST,83,83,37000000.0,95000.0,28,1992-08-07,197,84,175.0,VfL Wolfsburg,19.0,Bundesliga,1.0,ST,9.0,,2018-07-01,2023.0,34,Netherlands,105035.0,SUB,19.0,Right,3,2,2,High/High,Normal (185+),No,62900000.0,"#Aerial Threat, #Strength",Power Header,63.0,83.0,59.0,70.0,52.0,86.0,42,87,92,76,83,65,40,37,43,79,59,66,62,85,44,86,79,83,89,74,85,34,88,67,71,83.0,44,67,30,11,9,14,16,12,,82+1,82+1,82+1,72,77,77,77,72,73+2,73+2,73+2,70+2,70+2,70+2,70+2,70+2,59+2,63+2,63+2,63+2,59+2,58+2,64+2,64+2,64+2,58+2,20+2,0,-0.19191913228470003,0.5210916037345464,"Cluster 0: Shooting, Physic, Pace"
195093,https://sofifa.com/player/195093/willian-jose-da-silva/190002,19.0,2.0,2018-08-21,Willian José,Willian José da Silva,ST,83,86,32500000.0,50000.0,26,1991-11-23,189,93,457.0,Real Sociedad,53.0,La Liga,1.0,ST,12.0,,2016-07-31,2022.0,54,Brazil,,,,Right,4,4,2,Medium/Low,Normal (185+),Yes,70700000.0,"#Poacher, #Strength","Beat Offside Trap, Power Header",64.0,83.0,66.0,77.0,40.0,80.0,54,86,84,78,80,80,68,71,50,81,62,65,65,81,43,84,72,73,90,77,65,35,87,68,80,75.0,40,32,30,15,14,16,15,8,,82+1,82+1,82+1,75,79,79,79,75,76+1,76+1,76+1,73+1,70+1,70+1,70+1,73+1,57+1,57+1,57+1,57+1,57+1,54+1,55+1,55+1,55+1,54+1,21+1,0,1.0020676679913774,0.4536537152484139,"Cluster 0: Shooting, Physic, Pace"
189068,https://sofifa.com/player/189068/bas-dost/190002,19.0,2.0,2018-08-21,B. Dost,Bas Leon Dost,ST,83,83,26000000.0,30000.0,29,1989-05-31,196,89,237.0,Sporting CP,308.0,Liga Portugal,1.0,ST,28.0,,2016-08-28,2021.0,34,Netherlands,,,,Right,3,2,3,Medium/Medium,Lean (185+),No,52000000.0,"#Poacher, #Aerial Threat, #Strength, #Complete Forward","Power Header, Target Forward",52.0,83.0,57.0,65.0,45.0,83.0,38,87,94,73,85,68,61,30,37,74,49,54,32,85,32,82,51,82,92,72,70,39,89,68,88,81.0,38,45,26,6,12,15,11,8,,81+2,81+2,81+2,68,75,75,75,68,71+2,71+2,71+2,67+2,67+2,67+2,67+2,67+2,55+2,58+2,58+2,58+2,55+2,53+2,58+2,58+2,58+2,53+2,18+2,0,-0.6389936076046703,-0.06843046415819032,"Cluster 0: Shooting, Physic, Pace"
